P1,P2,P3,P4,P5,P6,P7,P8,P9,P10_RoofwithInsulationBatt154mm,P10_RoofwithInsulationBatt244mm,P10_RoofwithInsulationBatt89mm,P10_RoofwithInsulationBoard25mm,P10_RoofwithInsulationBoard50mm,P10_RoofwithInsulationBoard75mm,P10_RoofwithInsulationCellularGlass25mm,P10_RoofwithInsulationCellularGlass50mm,P10_RoofwithInsulationCellularGlass75mm,P10_RoofwithInsulationExpandedPerlite25mm,P10_RoofwithInsulationExpandedrubber(rigid)25mm,P10_RoofwithInsulationGlassfiber25mm,P10_RoofwithInsulationGlassfiber50mm,P10_RoofwithInsulationGlassfiber75mm,P10_RoofwithInsulationXPS25mm,P10_RoofwithInsulationXPS50mm,P10_RoofwithInsulationXPS75mm,P10_RoofwithVegetation,P11_DblBronze6mm/13mmAir,P11_DblClr6mm/13mmAir,P11_DblElecAbsBleached6mm/13mmAir,P11_DblElecAbsColored6mm/13mmAir,P11_DblElecRefBleached6mm/13mmAir,P11_DblElecRefColored6mm/13mmAir,P11_DblGreen6mm/13mmAir,P11_DblGrey6mm/13mmAir,P11_DblLoE(e2=.1)Tint6mm/13mmAir,P11_DblLoEElecAbsBleached6mm/13mmAir,P11_DblLoEElecAbsColored6mm/13mmAir,P11_DblLoEElecRefBleached6mm/13mmAir,P11_DblLoEElecRefColored6mm/13mmAir,P11_DblLoESpecSelTint6mm/13mmAir,P11_DblRef-A-HTint6mm/13mmAir,P11_DblRef-A-LTint6mm/13mmAir,P11_DblRef-A-MTint6mm/13mmAir,P11_QuadrupleLoEFilms(88)3mm/8mmKrypton,P11_TrpLoEFilm(33)Bronze6mm/13mmAir,P11_TrpLoEFilm(44)Bronze6mm/13mmAir,P11_TrpLoEFilm(55)Bronze6mm/13mmAir,P11_TrpLoEFilm(66)Bronze6mm/13mmAir,P12,P13,P14,P15_LOWREFLECT-HIGHTRANSSHADE,P15_LOWREFLECT-LOWTRANSSHADE,P15_LOWREFLECT-MEDIUMTRANSSHADE,P15_MEDIUMREFLECT-LOWTRANSSHADE,P15_MEDIUMREFLECT-MEDIUMTRANSSHADE,P16_ContinuousOff,P16_Stepped,P17,P18,P19,P20_G0525mmwood,P20_G0650mmwood,P20_G0710mmwood,P21,P22_ARGON13MM,P22_KRYPTON13MM,P22_XENON13MM,P23_FloorwithInsulationBatt154mm,P23_FloorwithInsulationBatt244mm,P23_FloorwithInsulationBatt89mm,P23_FloorwithInsulationBoard25mm,P23_FloorwithInsulationBoard50mm,P23_FloorwithInsulationBoard75mm,P23_FloorwithInsulationCellularglass25mm,P23_FloorwithInsulationCellularglass50mm,P23_FloorwithInsulationCellularglass75mm,P23_FloorwithInsulationExpandedPerlite25mm,P23_FloorwithInsulationExpandedrubber(rigid)25mm,P23_FloorwithInsulationGlassfiber25mm,P23_FloorwithInsulationGlassfiber50mm,P23_FloorwithInsulationGlassfiber75mm,P23_FloorwithInsulationXPS25mm,P23_FloorwithInsulationXPS50mm,P23_FloorwithInsulationXPS75mm,P24_DblClrLowIron5mm/13mmAir,P24_DblElecAbsBleached6mm/13mmAir,P24_DblLoE(e2=.1)Clr6mm/13mmAir,P24_DblLoE(e2=.2)Clr6mm/13mmAir,P24_DblLoESpecSelClr6mm/13mmAir,P24_TrpLoEFilm(55)Clr6mm/13mAir,P24_TrpLoEFilm(66)Clr6mm/13mmAir,P25_DualDuct,P25_FanCoil,P25_FanCoil-DOAS,P25_PTAC,P25_PTAC-DOAS,P25_PTHP,P25_PTHP-DOAS,P25_PackagedVAV,P25_UnitaryHeatPump,P25_VAVAir-CooledChillers,P25_VAVWater-CooledChillers,P25_VRF,P25_VRF-DOAS,P25_WaterToAirHeatPump,t1,t2,t3,t4,t5
25,32,0.2,0.74,0.36,1.01,1.3,0.35,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0.01,40,0,1,0,0,0,0,0,0.1,35,0.9,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53708.95403421344,31872.52023181916,568.1800401266952,42.53363713416052,39.39583333333334
22,30,1.45,0.61,0.54,0.89,1.1,0.35,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.45,80,0,0,0,0,0,0,0,0.3,70,0.69,1,0,0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66613.49078556853,41710.75958417017,523.4424454899425,13.961834707088316,21.083333333333343
24,31,1.55,0.72,0.54,0.96,1.37,0.1,0.0944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,0.15,50,0,0,0,0,0,0,1,0.5,115,0.53,0,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82057.48605696115,46301.83976360371,512.6425207443351,13.590550720972304,161.35416666666632
27,28,0.75,0.61,0.36,1.01,1.14,0.45,0.03776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.1,45,0,0,0,0,0,1,0,0.5,95,0.89,0,0,0,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34278.14379491029,20442.53263084022,628.8881070797596,33.76416219591768,402.25
23,32,1.8,0.67,0.57,0.89,1.14,0.35,0.0944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,75,0,0,0,0,1,0,1,0.01,100,0.59,1,0,0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53919.34446698397,14920.724322888162,585.8139390553378,12.39156462117796,350.06249999999926
26,30,0.65,0.61,0.57,1.01,1.1,0.45,0.03776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95,0.01,50,0,1,0,0,0,0,0,0.25,50,0.86,0,0,1,0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60926.68939744192,16516.06199677611,661.0857728280733,32.68644947317749,125.64583333333329
18,32,1.05,0.67,0.57,0.96,1.14,0.35,0.0472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.15,85,1,0,0,0,0,0,1,0.35,75,0.86,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24733.45417333464,8305.264211444886,673.3249325713058,12.357720299216057,480.25
19,32,0.4,0.74,0.57,0.96,1.1,0.1,0.01888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,65,0,1,0,0,0,0,0,0.01,100,0.9,0,1,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19377.247373225466,9288.292261134044,675.0693937278128,12.804632582070134,154.22916666666669
27,31,1.75,0.72,0.36,0.89,1.1,0.4,0.0944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.35,0.2,110,0,0,1,0,0,1,0,0.01,35,0.45,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79637.17686406084,49227.56541719314,509.1758225275236,12.929546353677525,31.104166666666675
18,32,0.5,0.61,0.57,1.01,1.3,0.15,0.01888,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.4,45,0,1,0,0,0,1,0,0.2,100,0.84,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73448.2196222933,34865.93540085473,657.801590594642,47.8062359483097,371.1458333333336
18,32,0.35,0.74,0.36,0.89,1.14,0.25,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.01,85,1,0,0,0,0,0,0,0.25,100,0.86,0,1,0,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14558.660721639637,12331.639093846748,701.4757327451408,31.916192626069943,265.7708333333335
22,29,1.5,0.61,0.57,0.96,1.37,0.25,0.07552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3,90,0,0,0,1,0,0,0,0.4,65,0.59,0,0,1,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75157.19078800982,31030.04567564148,651.681972382486,35.02500789463211,346.1041666666667
20,29,0.55,0.61,0.36,0.89,1.1,0.5,0.07552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45,0.2,105,1,0,0,0,0,0,0,0.5,105,0.86,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44329.27069366616,22812.402225902588,622.7463056303699,30.99030069739727,102.47916666666669
18,28,0.5,0.61,0.36,0.96,1.3,0.15,0.02832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2,0.45,110,0,0,0,0,1,0,1,0.4,65,0.89,0,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68462.6752052648,32604.313323671093,622.3285699041752,43.22714490394589,36.81250000000001
22,29,1.8,0.67,0.54,0.96,1.14,0.2,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.05,0.25,80,0,0,0,1,0,1,0,0.45,55,0.84,0,0,1,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46431.0157149192,13165.699022207027,595.2244767961852,12.155428676394004,26.99999999999997
18,32,1.65,0.67,0.57,0.96,1.1,0.2,0.0944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,0.2,110,0,0,0,1,0,0,1,0.5,90,0.77,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86678.25460642792,22029.43204680423,510.6888068942664,14.655468153673048,18.0625
25,31,1.55,0.61,0.36,1.01,1.37,0.3,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.2,90,0,0,1,0,0,0,1,0.25,45,0.69,0,0,0,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35333.283617039226,22831.10856574635,586.6828681599173,20.52409287257888,73.72916666666663
18,32,1.6,0.61,0.36,1.01,1.1,0.2,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.25,105,0,0,1,0,0,1,0,0.1,50,0.82,0,0,1,0.01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64931.28702522271,33345.054400066154,511.45791009172535,19.87048306361745,61.20833333333329
26,30,1.6,0.72,0.36,0.96,1.1,0.4,0.03776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.25,0.45,85,0,0,0,1,0,0,1,0.35,60,0.8,1,0,0,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23651.360437287563,19234.58737224741,630.459529055562,12.14712679836309,131.14583333333306
18,28,0.4,0.74,0.36,1.01,1.37,0.1,0.0944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.15,0.1,95,0,0,0,0,1,1,0,0.4,70,0.57,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16058.0069636217,12289.8883289747,674.1887681363464,31.852556003719105,60.041666666666686
28,29,1.2,0.61,0.54,0.96,1.1,0.35,0.06608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.5,75,0,0,0,0,1,1,0,0.2,110,0.54,1,0,0,0.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62063.1358640855,27861.865742644797,680.0110901175204,34.73164044087391,89.95833333333334
21,30,1.6,0.61,0.54,0.96,1.1,0.2,0.08496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.25,95,1,0,0,0,0,0,0,0.45,45,0.53,0,0,1,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47695.953736328825,27838.60735389303,568.8583886292581,19.853159903062984,93.3125000000001
26,30,1.45,0.67,0.36,0.96,1.14,0.35,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.15,75,0,0,0,1,0,0,1,0.3,75,0.69,1,0,0,0.35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34383.18939355864,22564.03610949764,591.6962767657596,20.63121076507633,154.6041666666665
27,31,1.6,0.72,0.36,1.01,1.3,0.2,0.08496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,100,1,0,0,0,0,0,0,0.25,70,0.85,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59034.87463169174,30040.160259739758,515.9681340310963,18.556546075708685,77.7291666666666
22,32,1.7,0.67,0.57,0.96,1.1,0.15,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.2,110,0,0,1,0,0,0,1,0.15,50,0.82,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68247.27084332982,31994.633332990878,509.89198897994817,16.815508504429634,162.10416666666637
19,28,1.45,0.67,0.57,0.96,1.3,0.15,0.08496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.25,0.1,120,1,0,0,0,0,1,0,0.1,55,0.89,1,0,0,0.01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98691.13858692594,47402.19989483629,518.5250519661154,43.89908518162736,291.29166666666663
26,32,0.65,0.74,0.57,1.01,1.3,0.2,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.01,110,0,0,1,0,0,1,0,0.1,120,0.89,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12464.822986427796,7525.040342942275,791.00497052315,13.19374411777851,179.41666666666646
28,32,1.9,0.74,0.36,1.01,1.1,0.25,0.0944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.35,85,1,0,0,0,0,0,0,0.45,60,0.59,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81365.81551542746,49526.85736153266,507.092089777107,14.393923618981097,221.6875000000001
24,29,1.35,0.67,0.36,0.96,1.1,0.25,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.3,85,0,0,0,0,1,0,0,0.2,90,0.8,0,1,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18946.609224009248,16578.377717532865,612.1515231686657,31.123084247856895,338.91666666666646
25,29,0.1,0.74,0.57,0.89,1.37,0.1,0.0944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.4,35,0,0,0,0,1,1,0,0.1,110,0.54,0,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66182.63021514082,17756.48169101155,707.6525569357665,32.57447634494309,185.60416666666663
19,28,1.55,0.74,0.54,1.01,1.1,0.2,0.06608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.45,0.15,95,0,1,0,0,0,1,0,0.5,115,0.91,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65755.74107582128,33954.65844133687,554.644526689459,32.57141843429334,24.916666666666675
19,31,1.1,0.67,0.36,1.01,1.3,0.2,0.07552,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.5,30,0,0,0,0,0,1,0,0.5,90,0.94,1,0,0,0.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25696.908354550524,11319.261298373567,625.0030494581275,13.771835557269553,176.2083333333331
23,31,1.1,0.72,0.36,0.96,1.1,0.3,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.45,65,0,0,0,0,1,0,1,0.3,80,0.77,1,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53215.4474150125,37095.174221105946,530.8326252777345,31.401527128153397,64.5625
20,32,1.7,0.61,0.36,0.89,1.3,0.1,0.0944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.25,90,0,1,0,0,0,1,0,0.4,100,0.54,0,0,1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95481.67749148497,48947.053935081,510.51159452609727,39.76734262984329,137.75
28,32,1.75,0.74,0.57,1.01,1.37,0.15,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,35,0,1,0,0,0,0,1,0.15,45,0.84,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56972.62977714028,25332.850059323588,518.7653848211847,14.654133223136531,177.72916666666634
21,31,1.7,0.61,0.57,0.96,1.1,0.2,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,85,0,0,0,1,0,0,1,0.3,55,0.89,0,0,1,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86468.99827852365,21980.594946436468,509.7358756144984,14.845491480578351,84.60416666666681
24,31,1.5,0.67,0.57,1.01,1.1,0.35,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.85,0.4,70,0,0,0,0,0,1,0,0.4,50,0.54,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84442.79203876974,21737.1042866266,513.0114071265152,14.930299132738286,152.62499999999957
26,28,1.7,0.61,0.36,0.89,1.1,0.2,0.08496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.5,120,0,0,0,0,0,1,0,0.01,110,0.59,0,0,1,0.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77901.26642176464,44375.62998496399,513.94814138446,40.7771831248269,70.625
20,29,0.65,0.74,0.57,0.89,1.1,0.15,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.45,120,0,1,0,0,0,1,0,0.25,115,0.82,0,0,1,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58561.48839618898,29906.207190773872,574.2682253680232,32.65150801248156,19.374999999999996
28,28,1.6,0.61,0.57,1.01,1.3,0.15,0.08496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3,0.15,120,0,0,0,1,0,0,0,0.5,35,0.4,0,0,1,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97352.16963155876,48008.77630161892,516.3987460721231,41.9162946742465,27.312499999999996
20,31,0.8,0.72,0.36,0.96,1.1,0.3,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.45,65,0,0,0,0,1,0,1,0.3,80,0.77,1,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51296.21041552567,35792.6637315968,539.312530577264,31.683495194000034,63.22916666666667
22,30,1.55,0.61,0.54,0.96,1.14,0.25,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,0.2,95,1,0,0,0,0,0,1,0.25,105,0.8,0,1,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27461.34832895483,8852.4792952293,638.3425430116375,11.632637169578002,182.5416666666665
28,32,0.5,0.72,0.36,0.96,1.1,0.5,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.01,40,0,1,0,0,0,0,0,0.1,35,0.9,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9729.129185234671,6945.142569779942,775.1758530987075,13.930647043833789,247.270833333333
